year,Response ID,variable,value,var_name_edit,var_group_1,var_group_2
2021,1066,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1067,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1068,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1069,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1070,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1071,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1072,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1073,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1074,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1075,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1076,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1077,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1078,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1079,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1080,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1081,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1082,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1083,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1084,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1085,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1086,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1087,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1088,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1089,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1090,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1091,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1092,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1093,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1094,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1095,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1096,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1097,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1098,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1099,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1100,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1101,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1102,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1103,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1104,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1105,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1106,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1107,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1108,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1109,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1110,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1111,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1112,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1113,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1114,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1115,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1116,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1117,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1118,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1119,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1120,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1121,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1122,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1123,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1124,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1125,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1126,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1127,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1128,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1129,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1130,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1131,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1132,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1133,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1134,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1135,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1136,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1137,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1138,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1139,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1140,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1141,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1142,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1143,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1144,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1145,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1146,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1147,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1148,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1149,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1150,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1151,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1152,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1153,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1154,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1155,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1156,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1157,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1158,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1159,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1160,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1161,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1162,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1163,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1164,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1165,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1166,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1167,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1168,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1169,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1170,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1171,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1172,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1173,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1174,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1175,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1176,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1177,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1178,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1179,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1180,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1181,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1182,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1183,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1184,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1185,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1186,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1187,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1188,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1189,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1190,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1191,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1192,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1193,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1194,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1195,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1196,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1197,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1198,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1199,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1200,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1201,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1202,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1203,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1204,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1205,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1206,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1207,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1208,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Strongly agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1209,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1210,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1211,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1212,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1213,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1214,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1215,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1216,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1217,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1218,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1219,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1220,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1221,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1222,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1223,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat agree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1224,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1225,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1226,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1227,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1228,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1229,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Neither agree nor disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1230,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1231,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1232,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1233,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1234,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1235,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1236,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,Somewhat disagree,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
2021,1237,How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,No answer / not applicable,manage_remote_easy_poor_performers,Managing people remotely,easy poor performers
